tag,init_file,output_dir,case_region,n_pores_requested,n_pores_effective,k_spacing,depth_ratio,width,height,final_vtu,n_bubbles,status
301,/home/fiorello/init_files_grid/301.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/301,intermediate,5,5,2.5454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/301/surf_20.0.vtu,0,ok
302,/home/fiorello/init_files_grid/302.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/302,intermediate,5,5,2.5454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/302/surf_20.0.vtu,0,ok
303,/home/fiorello/init_files_grid/303.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/303,intermediate,5,5,2.5454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/303/surf_20.0.vtu,5,ok
304,/home/fiorello/init_files_grid/304.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/304,intermediate,5,5,2.5454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/304/surf_20.0.vtu,5,ok
305,/home/fiorello/init_files_grid/305.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/305,intermediate,5,5,2.5454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/305/surf_20.0.vtu,5,ok
306,/home/fiorello/init_files_grid/306.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/306,intermediate,5,5,2.8181818181818183,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/306/surf_20.0.vtu,0,ok
307,/home/fiorello/init_files_grid/307.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/307,intermediate,5,5,2.8181818181818183,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/307/surf_20.0.vtu,0,ok
308,/home/fiorello/init_files_grid/308.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/308,intermediate,5,5,2.8181818181818183,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/308/surf_20.0.vtu,0,ok
309,/home/fiorello/init_files_grid/309.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/309,intermediate,5,5,2.8181818181818183,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/309/surf_20.0.vtu,0,ok
310,/home/fiorello/init_files_grid/310.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/310,intermediate,5,5,2.8181818181818183,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/310/surf_20.0.vtu,5,ok
311,/home/fiorello/init_files_grid/311.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/311,intermediate,5,5,2.8181818181818183,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/311/surf_20.0.vtu,5,ok
312,/home/fiorello/init_files_grid/312.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/312,intermediate,5,4,3.090909090909091,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/312/surf_20.0.vtu,0,ok
313,/home/fiorello/init_files_grid/313.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/313,intermediate,5,4,3.090909090909091,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/313/surf_20.0.vtu,0,ok
314,/home/fiorello/init_files_grid/314.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/314,intermediate,5,4,3.090909090909091,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/314/surf_20.0.vtu,0,ok
315,/home/fiorello/init_files_grid/315.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/315,intermediate,5,4,3.090909090909091,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/315/surf_20.0.vtu,0,ok
316,/home/fiorello/init_files_grid/316.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/316,intermediate,5,4,3.090909090909091,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/316/surf_20.0.vtu,2,ok
317,/home/fiorello/init_files_grid/317.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/317,intermediate,5,4,3.090909090909091,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/317/surf_20.0.vtu,4,ok
318,/home/fiorello/init_files_grid/318.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/318,intermediate,5,4,3.3636363636363633,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/318/surf_20.0.vtu,0,ok
319,/home/fiorello/init_files_grid/319.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/319,intermediate,5,4,3.3636363636363633,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/319/surf_20.0.vtu,0,ok
320,/home/fiorello/init_files_grid/320.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/320,intermediate,5,4,3.3636363636363633,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/320/surf_20.0.vtu,0,ok
321,/home/fiorello/init_files_grid/321.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/321,intermediate,5,4,3.3636363636363633,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/321/surf_20.0.vtu,0,ok
322,/home/fiorello/init_files_grid/322.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/322,intermediate,5,4,3.3636363636363633,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/322/surf_20.0.vtu,0,ok
323,/home/fiorello/init_files_grid/323.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/323,intermediate,5,4,3.3636363636363633,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/323/surf_20.0.vtu,4,ok
324,/home/fiorello/init_files_grid/324.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/324,intermediate,5,4,3.6363636363636362,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/324/surf_20.0.vtu,0,ok
325,/home/fiorello/init_files_grid/325.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/325,intermediate,5,4,3.6363636363636362,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/325/surf_20.0.vtu,0,ok
326,/home/fiorello/init_files_grid/326.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/326,intermediate,5,4,3.6363636363636362,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/326/surf_20.0.vtu,0,ok
327,/home/fiorello/init_files_grid/327.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/327,intermediate,5,4,3.6363636363636362,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/327/surf_20.0.vtu,0,ok
328,/home/fiorello/init_files_grid/328.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/328,intermediate,5,4,3.6363636363636362,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/328/surf_20.0.vtu,0,ok
329,/home/fiorello/init_files_grid/329.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/329,intermediate,5,4,3.6363636363636362,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/329/surf_20.0.vtu,4,ok
330,/home/fiorello/init_files_grid/330.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/330,intermediate,5,4,3.909090909090909,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/330/surf_20.0.vtu,0,ok
331,/home/fiorello/init_files_grid/331.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/331,intermediate,5,4,3.909090909090909,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/331/surf_20.0.vtu,0,ok
332,/home/fiorello/init_files_grid/332.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/332,intermediate,5,4,3.909090909090909,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/332/surf_20.0.vtu,0,ok
333,/home/fiorello/init_files_grid/333.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/333,intermediate,5,4,3.909090909090909,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/333/surf_20.0.vtu,0,ok
334,/home/fiorello/init_files_grid/334.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/334,intermediate,5,4,3.909090909090909,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/334/surf_20.0.vtu,2,ok
335,/home/fiorello/init_files_grid/335.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/335,intermediate,5,4,3.909090909090909,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/335/surf_20.0.vtu,4,ok
336,/home/fiorello/init_files_grid/336.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/336,intermediate,5,4,4.181818181818182,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/336/surf_20.0.vtu,0,ok
337,/home/fiorello/init_files_grid/337.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/337,intermediate,5,4,4.181818181818182,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/337/surf_20.0.vtu,0,ok
338,/home/fiorello/init_files_grid/338.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/338,intermediate,5,4,4.181818181818182,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/338/surf_20.0.vtu,0,ok
339,/home/fiorello/init_files_grid/339.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/339,intermediate,5,4,4.181818181818182,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/339/surf_20.0.vtu,0,ok
340,/home/fiorello/init_files_grid/340.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/340,intermediate,5,4,4.181818181818182,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/340/surf_20.0.vtu,0,ok
341,/home/fiorello/init_files_grid/341.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/341,intermediate,5,4,4.181818181818182,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/341/surf_20.0.vtu,2,ok
342,/home/fiorello/init_files_grid/342.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/342,intermediate,5,3,4.454545454545454,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/342/surf_20.0.vtu,0,ok
343,/home/fiorello/init_files_grid/343.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/343,intermediate,5,3,4.454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/343/surf_20.0.vtu,0,ok
344,/home/fiorello/init_files_grid/344.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/344,intermediate,5,3,4.454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/344/surf_20.0.vtu,0,ok
345,/home/fiorello/init_files_grid/345.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/345,intermediate,5,3,4.454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/345/surf_20.0.vtu,0,ok
346,/home/fiorello/init_files_grid/346.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/346,intermediate,5,3,4.454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/346/surf_20.0.vtu,0,ok
347,/home/fiorello/init_files_grid/347.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/347,intermediate,5,3,4.454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/347/surf_20.0.vtu,0,ok
348,/home/fiorello/init_files_grid/348.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/348,intermediate,5,3,4.727272727272727,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/348/surf_20.0.vtu,0,ok
349,/home/fiorello/init_files_grid/349.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/349,intermediate,5,3,4.727272727272727,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/349/surf_20.0.vtu,0,ok
350,/home/fiorello/init_files_grid/350.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/350,intermediate,5,3,4.727272727272727,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/350/surf_20.0.vtu,0,ok
351,/home/fiorello/init_files_grid/351.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/351,intermediate,5,3,4.727272727272727,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/351/surf_20.0.vtu,0,ok
352,/home/fiorello/init_files_grid/352.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/352,intermediate,5,3,4.727272727272727,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/352/surf_20.0.vtu,0,ok
353,/home/fiorello/init_files_grid/353.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/353,intermediate,5,3,4.727272727272727,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/353/surf_20.0.vtu,0,ok
354,/home/fiorello/init_files_grid/354.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/354,intermediate,5,3,5.0,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/354/surf_20.0.vtu,0,ok
355,/home/fiorello/init_files_grid/355.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/355,intermediate,5,3,5.0,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/355/surf_20.0.vtu,0,ok
356,/home/fiorello/init_files_grid/356.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/356,intermediate,5,3,5.0,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/356/surf_20.0.vtu,0,ok
357,/home/fiorello/init_files_grid/357.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/357,intermediate,5,3,5.0,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/357/surf_20.0.vtu,0,ok
358,/home/fiorello/init_files_grid/358.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/358,intermediate,5,3,5.0,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/358/surf_20.0.vtu,0,ok
359,/home/fiorello/init_files_grid/359.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/359,intermediate,5,3,5.0,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/359/surf_20.0.vtu,0,ok
360,/home/fiorello/init_files_grid/360.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/360,intermediate,6,6,2.0,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/360/surf_20.0.vtu,0,ok
361,/home/fiorello/init_files_grid/361.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/361,intermediate,6,6,2.0,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/361/surf_20.0.vtu,0,ok
362,/home/fiorello/init_files_grid/362.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/362,intermediate,6,6,2.0,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/362/surf_20.0.vtu,4,ok
363,/home/fiorello/init_files_grid/363.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/363,intermediate,6,6,2.0,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/363/surf_20.0.vtu,1,ok
364,/home/fiorello/init_files_grid/364.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/364,intermediate,6,6,2.0,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/364/surf_20.0.vtu,1,ok
365,/home/fiorello/init_files_grid/365.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/365,intermediate,6,6,2.0,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/365/surf_20.0.vtu,1,ok
366,/home/fiorello/init_files_grid/366.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/366,intermediate,6,5,2.2727272727272725,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/366/surf_20.0.vtu,0,ok
367,/home/fiorello/init_files_grid/367.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/367,intermediate,6,5,2.2727272727272725,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/367/surf_20.0.vtu,0,ok
368,/home/fiorello/init_files_grid/368.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/368,intermediate,6,5,2.2727272727272725,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/368/surf_20.0.vtu,0,ok
369,/home/fiorello/init_files_grid/369.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/369,intermediate,6,5,2.2727272727272725,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/369/surf_20.0.vtu,3,ok
370,/home/fiorello/init_files_grid/370.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/370,intermediate,6,5,2.2727272727272725,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/370/surf_20.0.vtu,1,ok
371,/home/fiorello/init_files_grid/371.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/371,intermediate,6,5,2.2727272727272725,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/371/surf_20.0.vtu,1,ok
372,/home/fiorello/init_files_grid/372.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/372,intermediate,6,5,2.5454545454545454,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/372/surf_20.0.vtu,0,ok
373,/home/fiorello/init_files_grid/373.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/373,intermediate,6,5,2.5454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/373/surf_20.0.vtu,0,ok
374,/home/fiorello/init_files_grid/374.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/374,intermediate,6,5,2.5454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/374/surf_20.0.vtu,0,ok
375,/home/fiorello/init_files_grid/375.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/375,intermediate,6,5,2.5454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/375/surf_20.0.vtu,5,ok
376,/home/fiorello/init_files_grid/376.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/376,intermediate,6,5,2.5454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/376/surf_20.0.vtu,5,ok
377,/home/fiorello/init_files_grid/377.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/377,intermediate,6,5,2.5454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/377/surf_20.0.vtu,5,ok
378,/home/fiorello/init_files_grid/378.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/378,intermediate,6,5,2.8181818181818183,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/378/surf_20.0.vtu,0,ok
379,/home/fiorello/init_files_grid/379.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/379,intermediate,6,5,2.8181818181818183,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/379/surf_20.0.vtu,0,ok
380,/home/fiorello/init_files_grid/380.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/380,intermediate,6,5,2.8181818181818183,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/380/surf_20.0.vtu,0,ok
381,/home/fiorello/init_files_grid/381.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/381,intermediate,6,5,2.8181818181818183,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/381/surf_20.0.vtu,0,ok
382,/home/fiorello/init_files_grid/382.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/382,intermediate,6,5,2.8181818181818183,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/382/surf_20.0.vtu,5,ok
383,/home/fiorello/init_files_grid/383.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/383,intermediate,6,5,2.8181818181818183,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/383/surf_20.0.vtu,5,ok
384,/home/fiorello/init_files_grid/384.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/384,intermediate,6,4,3.090909090909091,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/384/surf_20.0.vtu,0,ok
385,/home/fiorello/init_files_grid/385.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/385,intermediate,6,4,3.090909090909091,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/385/surf_20.0.vtu,0,ok
386,/home/fiorello/init_files_grid/386.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/386,intermediate,6,4,3.090909090909091,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/386/surf_20.0.vtu,0,ok
387,/home/fiorello/init_files_grid/387.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/387,intermediate,6,4,3.090909090909091,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/387/surf_20.0.vtu,0,ok
388,/home/fiorello/init_files_grid/388.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/388,intermediate,6,4,3.090909090909091,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/388/surf_20.0.vtu,2,ok
389,/home/fiorello/init_files_grid/389.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/389,intermediate,6,4,3.090909090909091,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/389/surf_20.0.vtu,4,ok
390,/home/fiorello/init_files_grid/390.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/390,intermediate,6,4,3.3636363636363633,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/390/surf_20.0.vtu,0,ok
391,/home/fiorello/init_files_grid/391.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/391,intermediate,6,4,3.3636363636363633,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/391/surf_20.0.vtu,0,ok
392,/home/fiorello/init_files_grid/392.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/392,intermediate,6,4,3.3636363636363633,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/392/surf_20.0.vtu,0,ok
393,/home/fiorello/init_files_grid/393.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/393,intermediate,6,4,3.3636363636363633,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/393/surf_20.0.vtu,0,ok
394,/home/fiorello/init_files_grid/394.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/394,intermediate,6,4,3.3636363636363633,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/394/surf_20.0.vtu,0,ok
395,/home/fiorello/init_files_grid/395.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/395,intermediate,6,4,3.3636363636363633,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/395/surf_20.0.vtu,4,ok
396,/home/fiorello/init_files_grid/396.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/396,intermediate,6,4,3.6363636363636362,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/396/surf_20.0.vtu,0,ok
397,/home/fiorello/init_files_grid/397.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/397,intermediate,6,4,3.6363636363636362,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/397/surf_20.0.vtu,0,ok
398,/home/fiorello/init_files_grid/398.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/398,intermediate,6,4,3.6363636363636362,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/398/surf_20.0.vtu,0,ok
399,/home/fiorello/init_files_grid/399.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/399,intermediate,6,4,3.6363636363636362,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/399/surf_20.0.vtu,0,ok
400,/home/fiorello/init_files_grid/400.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/400,intermediate,6,4,3.6363636363636362,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/400/surf_20.0.vtu,0,ok
