Time,"phi","Points:0","Points:1","Points:2"
59,0.5,-0.24218158,-5.915691e-06,0
59,0.5,-0.2421875,-5.932864e-06,0
59,0.5,-0.23438679,-1.1780853e-05,0
59,0.5,-0.23828125,-8.8193474e-06,0
59,0.5,-0.2421934,-5.9069794e-06,0
59,0.5,-0.24609375,-2.953386e-06,0
59,0.5,-0.25000003,-1.7149366e-08,0
60,0.5,0,-0.00011093036,0
60,0.5,-0.00011053743,-0.00011053743,0
60,0.5,0.00011053743,-0.00011053743,0
60,0.5,0.25000003,-1.7150366e-08,0
60,0.5,0.25,-1.7224616e-08,0
60,0.5,0.2500248,0,0
60,0.5,0.12507814,-7.8144483e-05,0
60,0.5,0.125,-7.8462086e-05,0
60,0.5,0.1875423,-4.2301883e-05,0
60,0.5,0.1875,-4.2481341e-05,0
60,0.5,0.21877158,-2.1575876e-05,0
60,0.5,0.21875,-2.1668615e-05,0
60,0.5,0.23438585,-1.0849304e-05,0
60,0.5,0.234375,-1.0896132e-05,0
60,0.5,0.24219294,-5.4396191e-06,0
60,0.5,0.2421875,-5.4631378e-06,0
60,0.5,0.24999999,-1.7173685e-08,0
60,0.5,0.24609375,-2.7209251e-06,0
60,0.5,0.24218205,-5.4470065e-06,0
60,0.5,0.23828125,-8.1220032e-06,0
60,0.5,0.22657873,-1.6232196e-05,0
60,0.5,0.2265625,-1.6302136e-05,0
60,0.5,0.23436414,-1.0863977e-05,0
60,0.5,0.23046875,-1.3502519e-05,0
60,0.5,0.22654624,-1.6254031e-05,0
60,0.5,0.22265625,-1.885157e-05,0
60,0.5,0.2031571,-3.2092721e-05,0
60,0.5,0.203125,-3.2229855e-05,0
60,0.5,0.21096437,-2.6866353e-05,0
60,0.5,0.2109375,-2.6981505e-05,0
60,0.5,0.21872839,-2.1604657e-05,0
60,0.5,0.21484375,-2.4153571e-05,0
60,0.5,0.2109106,-2.6901782e-05,0
60,0.5,0.20703125,-2.9397583e-05,0
60,0.5,0.19534974,-3.7242557e-05,0
60,0.5,0.1953125,-3.7401154e-05,0
60,0.5,0.20309286,-3.2134474e-05,0
60,0.5,0.19921875,-3.4571152e-05,0
60,0.5,0.1952752,-3.7290236e-05,0
60,0.5,0.19140625,-3.9660266e-05,0
60,0.5,0.15631141,-6.140105e-05,0
60,0.5,0.15625,-6.1656632e-05,0
60,0.5,0.17192711,-5.2102412e-05,0
60,0.5,0.171875,-5.2321517e-05,0
60,0.5,0.17973475,-4.7258309e-05,0
60,0.5,0.1796875,-4.7457921e-05,0
60,0.5,0.18745765,-4.2355055e-05,0
60,0.5,0.18359375,-4.4654043e-05,0
60,0.5,0.17964019,-4.7316389e-05,0
60,0.5,0.17578125,-4.954149e-05,0
60,0.5,0.16411932,-5.6820289e-05,0
60,0.5,0.1640625,-5.7058041e-05,0
60,0.5,0.17182283,-5.2164905e-05,0
60,0.5,0.16796875,-5.4307133e-05,0
60,0.5,0.16400561,-5.6886576e-05,0
60,0.5,0.16015625,-5.8943137e-05,0
60,0.5,0.14069511,-7.011072e-05,0
60,0.5,0.140625,-7.0399285e-05,0
60,0.5,0.14850333,-6.5835324e-05,0
60,0.5,0.1484375,-6.6107881e-05,0
60,0.5,0.15618853,-6.147047e-05,0
60,0.5,0.15234375,-6.343703e-05,0
60,0.5,0.14837159,-6.5907225e-05,0
60,0.5,0.14453125,-6.7777946e-05,0
60,0.5,0.13288672,-7.421639e-05,0
60,0.5,0.1328125,-7.4519943e-05,0
60,0.5,0.14055482,-7.0184433e-05,0
60,0.5,0.13671875,-7.1955008e-05,0
60,0.5,0.1327382,-7.4291158e-05,0
60,0.5,0.12890625,-7.5958822e-05,0
60,0.5,0.062602103,-0.00010210358,0
60,0.5,0.0625,-0.00010249388,0
60,0.5,0.093841888,-9.1887261e-05,0
60,0.5,0.09375,-9.2250157e-05,0
60,0.5,0.10946043,-8.542616e-05,0
60,0.5,0.109375,-8.5768552e-05,0
60,0.5,0.11726938,-8.1884202e-05,0
60,0.5,0.1171875,-8.2214698e-05,0
60,0.5,0.12492178,-7.8219644e-05,0
60,0.5,0.12109375,-7.9780119e-05,0
60,0.5,0.11710554,-8.195897e-05,0
60,0.5,0.11328125,-8.3409483e-05,0
60,0.5,0.10165127,-8.8762608e-05,0
60,0.5,0.1015625,-8.9115805e-05,0
60,0.5,0.1092895,-8.5499851e-05,0
60,0.5,0.10546875,-8.6836124e-05,0
60,0.5,0.10147367,-8.8834502e-05,0
60,0.5,0.09765625,-9.0055277e-05,0
60,0.5,0.078222461,-9.746405e-05,0
60,0.5,0.078125,-9.7842938e-05,0
60,0.5,0.086032286,-9.4789335e-05,0
60,0.5,0.0859375,-9.5160802e-05,0
60,0.5,0.093658045,-9.1956688e-05,0
60,0.5,0.08984375,-9.3057679e-05,0
60,0.5,0.085842647,-9.4855575e-05,0
60,0.5,0.08203125,-9.5833981e-05,0
60,0.5,0.070412405,-9.9903722e-05,0
60,0.5,0.0703125,-0.0001002889,0
60,0.5,0.078027472,-9.752655e-05,0
60,0.5,0.07421875,-9.8381097e-05,0
60,0.5,0.070212536,-9.9961806e-05,0
60,0.5,0.06640625,-0.00010069119,0
60,0.5,0.031358402,-0.00010840063,0
60,0.5,0.03125,-0.00010880065,0
60,0.5,0.046980761,-0.00010576056,0
60,0.5,0.046875,-0.00010615787,0
60,0.5,0.054791559,-0.00010405738,0
60,0.5,0.0546875,-0.0001044518,0
60,0.5,0.062397845,-0.00010215666,0
60,0.5,0.05859375,-0.00010275805,0
60,0.5,0.054583397,-0.00010410507,0
60,0.5,0.05078125,-0.00010457865,0
60,0.5,0.03916971,-0.00010720982,0
60,0.5,0.0390625,-0.00010760906,0
60,0.5,0.046769198,-0.00010580228,0
60,0.5,0.04296875,-0.00010614668,0
60,0.5,0.038955256,-0.00010724527,0
60,0.5,0.03515625,-0.00010745911,0
60,0.5,0.015734999,-0.00010999867,0
60,0.5,0.015625,-0.00011039709,0
60,0.5,0.023546832,-0.00010933126,0
60,0.5,0.0234375,-0.00010973103,0
60,0.5,0.03114157,-0.00010842936,0
60,0.5,0.02734375,-0.00010851275,0
60,0.5,0.023328148,-0.00010935308,0
60,0.5,0.01953125,-0.00010930609,0
60,0.5,0.0079229008,-0.00011040124,0
60,0.5,0.0078125,-0.0001107974,0
60,0.5,0.015514987,-0.00011001334,0
60,0.5,0.01171875,-0.00010983602,0
60,0.5,0.0077020912,-0.00011040865,0
60,0.5,0.00390625,-0.00011010103,0
60,0.5,0.5,0.00011089442,0
60,0.5,0.49988949,0.00011050157,0
60,0.5,0.375,7.8426092e-05,0
60,0.5,0.37492189,7.8108635e-05,0
60,0.5,0.3125,4.2445354e-05,0
60,0.5,0.31245774,4.2266063e-05,0
60,0.5,0.28125,2.163417e-05,0
60,0.5,0.28122845,2.1541578e-05,0
60,0.5,0.265625,1.0860128e-05,0
60,0.5,0.26561418,1.0813446e-05,0
60,0.5,0.2578125,5.4271263e-06,0
60,0.5,0.25780711,5.4037605e-06,0
60,0.5,0.25390625,2.6866005e-06,0
60,0.5,0.26171875,8.087678e-06,0
60,0.5,0.25781792,5.4110992e-06,0
60,0.5,0.2734375,1.6267684e-05,0
60,0.5,0.27342129,1.6197904e-05,0
60,0.5,0.26953125,1.3466648e-05,0
60,0.5,0.26563582,1.0828079e-05,0
60,0.5,0.27734375,1.8817249e-05,0
60,0.5,0.27345371,1.6219687e-05,0
60,0.5,0.296875,3.2193861e-05,0
60,0.5,0.29684293,3.205688e-05,0
60,0.5,0.2890625,2.6947062e-05,0
60,0.5,0.28903568,2.6832047e-05,0
60,0.5,0.28515625,2.4117691e-05,0
60,0.5,0.28127158,2.1570306e-05,0
60,0.5,0.29296875,2.9361716e-05,0
60,0.5,0.28908938,2.6867441e-05,0
60,0.5,0.3046875,3.7365164e-05,0
60,0.5,0.30465031,3.7206715e-05,0
60,0.5,0.30078125,3.4536832e-05,0
60,0.5,0.2969071,3.2098586e-05,0
60,0.5,0.30859375,3.9624421e-05,0
60,0.5,0.30472475,3.7254365e-05,0
60,0.5,0.34375,6.162066e-05,0
60,0.5,0.34368864,6.1365201e-05,0
60,0.5,0.328125,5.2285512e-05,0
60,0.5,0.32807294,5.206656e-05,0
60,0.5,0.3203125,4.7421934e-05,0
60,0.5,0.32026526,4.7222456e-05,0
60,0.5,0.31640625,4.4618166e-05,0
60,0.5,0.31254232,4.231916e-05,0
60,0.5,0.32421875,4.9505616e-05,0
60,0.5,0.32035977,4.7280493e-05,0
60,0.5,0.3359375,5.702363e-05,0
60,0.5,0.33588073,5.6785975e-05,0
60,0.5,0.33203125,5.4271259e-05,0
60,0.5,0.32817712,5.2129009e-05,0
60,0.5,0.33984375,5.8908798e-05,0
60,0.5,0.33599436,5.6852219e-05,0
60,0.5,0.359375,7.0363312e-05,0
60,0.5,0.35930493,7.0074871e-05,0
60,0.5,0.3515625,6.6073415e-05,0
60,0.5,0.3514967,6.5801003e-05,0
60,0.5,0.34765625,6.3402695e-05,0
60,0.5,0.34381142,6.1434577e-05,0
60,0.5,0.35546875,6.7743604e-05,0
60,0.5,0.35162836,6.5872868e-05,0
60,0.5,0.3671875,7.4483971e-05,0
60,0.5,0.36711332,7.4180542e-05,0
60,0.5,0.36328125,7.1919138e-05,0
60,0.5,0.35944515,7.0148548e-05,0
60,0.5,0.37109375,7.5922952e-05,0
60,0.5,0.36726177,7.4255266e-05,0
60,0.5,0.4375,0.00010245949,0
60,0.5,0.43739793,0.00010206929,0
60,0.5,0.40625,9.2212678e-05,0
60,0.5,0.40615815,9.1849928e-05,0
60,0.5,0.390625,8.5734151e-05,0
60,0.5,0.39053962,8.5391832e-05,0
60,0.5,0.3828125,8.2177241e-05,0
60,0.5,0.38273066,8.1846825e-05,0
60,0.5,0.37890625,7.9745776e-05,0
60,0.5,0.37507817,7.8183759e-05,0
60,0.5,0.38671875,8.3372084e-05,0
60,0.5,0.38289443,8.1921557e-05,0
60,0.5,0.3984375,8.9081375e-05,0
60,0.5,0.39834878,8.872828e-05,0
60,0.5,0.39453125,8.6801781e-05,0
60,0.5,0.39071047,8.5465501e-05,0
60,0.5,0.40234375,9.0019443e-05,0
60,0.5,0.39852631,8.8800181e-05,0
60,0.5,0.421875,9.7808515e-05,0
60,0.5,0.42177758,9.7429751e-05,0
60,0.5,0.4140625,9.5124808e-05,0
60,0.5,0.41396776,9.4753523e-05,0
60,0.5,0.41015625,9.3021845e-05,0
60,0.5,0.40634191,9.1919326e-05,0
60,0.5,0.41796875,9.5799674e-05,0
60,0.5,0.41415733,9.4819741e-05,0
60,0.5,0.4296875,0.00010025447,0
60,0.5,0.42958763,9.9869394e-05,0
60,0.5,0.42578125,9.8346747e-05,0
60,0.5,0.42197248,9.7492193e-05,0
60,0.5,0.43359375,0.00010065689,0
60,0.5,0.42978743,9.9927493e-05,0
60,0.5,0.46875,0.00010876465,0
60,0.5,0.46864164,0.00010836482,0
60,0.5,0.453125,0.00010612192,0
60,0.5,0.45301926,0.00010572474,0
60,0.5,0.4453125,0.00010441737,0
60,0.5,0.44520849,0.00010402312,0
60,0.5,0.44140625,0.00010272378,0
60,0.5,0.43760213,0.00010212239,0
60,0.5,0.44921875,0.00010454434,0
60,0.5,0.44541657,0.00010407076,0
60,0.5,0.4609375,0.00010757311,0
60,0.5,0.46083033,0.00010717406,0
60,0.5,0.45703125,0.00010611241,0
60,0.5,0.45323077,0.00010576648,0
60,0.5,0.46484375,0.0001074248,0
60,0.5,0.4610447,0.00010720944,0
60,0.5,0.484375,0.00011036271,0
60,0.5,0.48426503,0.00010996437,0
60,0.5,0.4765625,0.00010969656,0
60,0.5,0.47645321,0.00010929701,0
60,0.5,0.47265625,0.00010847848,0
60,0.5,0.46885839,0.00010839358,0
60,0.5,0.48046875,0.00010927027,0
60,0.5,0.47667181,0.00010931877,0
60,0.5,0.4921875,0.00011076298,0
60,0.5,0.49207714,0.00011036694,0
60,0.5,0.48828125,0.0001098002,0
60,0.5,0.48448497,0.00010997903,0
60,0.5,0.49609375,0.00011006517,0
60,0.5,0.49229789,0.0001103743,0
60,0.5,-0.375,7.8426092e-05,0
60,0.5,-0.37507817,7.8183759e-05,0
60,0.5,-0.4375,0.00010245949,0
60,0.5,-0.43760213,0.00010212239,0
60,0.5,-0.46875,0.00010876465,0
60,0.5,-0.46885839,0.00010839358,0
60,0.5,-0.484375,0.00011036271,0
60,0.5,-0.48448497,0.00010997903,0
60,0.5,-0.4921875,0.00011076298,0
60,0.5,-0.49229789,0.0001103743,0
60,0.5,-0.49609375,0.00011006517,0
60,0.5,-0.49988949,0.00011050157,0
60,0.5,-0.48828125,0.0001098002,0
60,0.5,-0.49207714,0.00011036694,0
60,0.5,-0.4765625,0.00010969656,0
60,0.5,-0.47667181,0.00010931877,0
60,0.5,-0.48046875,0.00010927027,0
60,0.5,-0.48426503,0.00010996437,0
60,0.5,-0.47265625,0.00010847848,0
60,0.5,-0.47645321,0.00010929701,0
60,0.5,-0.453125,0.00010612192,0
60,0.5,-0.45323077,0.00010576648,0
60,0.5,-0.4609375,0.00010757311,0
60,0.5,-0.4610447,0.00010720944,0
60,0.5,-0.46484375,0.0001074248,0
60,0.5,-0.46864164,0.00010836482,0
60,0.5,-0.45703125,0.00010611241,0
60,0.5,-0.46083033,0.00010717406,0
60,0.5,-0.4453125,0.00010441737,0
60,0.5,-0.44541657,0.00010407076,0
60,0.5,-0.44921875,0.00010454434,0
60,0.5,-0.45301926,0.00010572474,0
60,0.5,-0.44140625,0.00010272378,0
60,0.5,-0.44520849,0.00010402312,0
60,0.5,-0.40625,9.2212678e-05,0
60,0.5,-0.40634191,9.1919326e-05,0
60,0.5,-0.421875,9.7808515e-05,0
60,0.5,-0.42197248,9.7492193e-05,0
60,0.5,-0.4296875,0.00010025447,0
60,0.5,-0.42978743,9.9927493e-05,0
60,0.5,-0.43359375,0.00010065689,0
60,0.5,-0.43739793,0.00010206929,0
60,0.5,-0.42578125,9.8346747e-05,0
60,0.5,-0.42958763,9.9869394e-05,0
60,0.5,-0.4140625,9.5124808e-05,0
60,0.5,-0.41415733,9.4819741e-05,0
60,0.5,-0.41796875,9.5799674e-05,0
60,0.5,-0.42177758,9.7429751e-05,0
60,0.5,-0.41015625,9.3021845e-05,0
60,0.5,-0.41396776,9.4753523e-05,0
60,0.5,-0.390625,8.5734151e-05,0
60,0.5,-0.39071047,8.5465501e-05,0
60,0.5,-0.3984375,8.9081375e-05,0
60,0.5,-0.39852631,8.8800181e-05,0
60,0.5,-0.40234375,9.0019443e-05,0
60,0.5,-0.40615815,9.1849928e-05,0
60,0.5,-0.39453125,8.6801781e-05,0
60,0.5,-0.39834878,8.872828e-05,0
60,0.5,-0.3828125,8.2177241e-05,0
60,0.5,-0.38289443,8.1921557e-05,0
60,0.5,-0.38671875,8.3372084e-05,0
60,0.5,-0.39053962,8.5391832e-05,0
60,0.5,-0.37890625,7.9745776e-05,0
60,0.5,-0.38273066,8.1846825e-05,0
60,0.5,-0.3125,4.2445354e-05,0
60,0.5,-0.31254232,4.231916e-05,0
60,0.5,-0.34375,6.162066e-05,0
60,0.5,-0.34381142,6.1434577e-05,0
60,0.5,-0.359375,7.0363312e-05,0
60,0.5,-0.35944515,7.0148548e-05,0
60,0.5,-0.3671875,7.4483971e-05,0
60,0.5,-0.36726177,7.4255266e-05,0
60,0.5,-0.37109375,7.5922952e-05,0
60,0.5,-0.37492189,7.8108635e-05,0
60,0.5,-0.36328125,7.1919138e-05,0
60,0.5,-0.36711332,7.4180542e-05,0
60,0.5,-0.3515625,6.6073415e-05,0
60,0.5,-0.35162836,6.5872868e-05,0
60,0.5,-0.35546875,6.7743604e-05,0
60,0.5,-0.35930493,7.0074871e-05,0
60,0.5,-0.34765625,6.3402695e-05,0
60,0.5,-0.3514967,6.5801003e-05,0
60,0.5,-0.328125,5.2285512e-05,0
60,0.5,-0.32817712,5.2129009e-05,0
60,0.5,-0.3359375,5.702363e-05,0
60,0.5,-0.33599436,5.6852219e-05,0
60,0.5,-0.33984375,5.8908798e-05,0
60,0.5,-0.34368864,6.1365201e-05,0
60,0.5,-0.33203125,5.4271259e-05,0
60,0.5,-0.33588073,5.6785975e-05,0
60,0.5,-0.3203125,4.7421934e-05,0
60,0.5,-0.32035977,4.7280493e-05,0
60,0.5,-0.32421875,4.9505616e-05,0
60,0.5,-0.32807294,5.206656e-05,0
60,0.5,-0.31640625,4.4618166e-05,0
60,0.5,-0.32026526,4.7222456e-05,0
60,0.5,-0.28125,2.163417e-05,0
60,0.5,-0.28127158,2.1570306e-05,0
60,0.5,-0.296875,3.2193861e-05,0
60,0.5,-0.2969071,3.2098586e-05,0
60,0.5,-0.3046875,3.7365164e-05,0
60,0.5,-0.30472475,3.7254365e-05,0
60,0.5,-0.30859375,3.9624421e-05,0
60,0.5,-0.31245774,4.2266063e-05,0
60,0.5,-0.30078125,3.4536832e-05,0
60,0.5,-0.30465031,3.7206715e-05,0
60,0.5,-0.2890625,2.6947062e-05,0
60,0.5,-0.28908938,2.6867441e-05,0
60,0.5,-0.29296875,2.9361716e-05,0
60,0.5,-0.29684293,3.205688e-05,0
60,0.5,-0.28515625,2.4117691e-05,0
60,0.5,-0.28903568,2.6832047e-05,0
60,0.5,-0.265625,1.0860128e-05,0
60,0.5,-0.26563582,1.0828079e-05,0
60,0.5,-0.2734375,1.6267684e-05,0
60,0.5,-0.27345371,1.6219687e-05,0
60,0.5,-0.27734375,1.8817249e-05,0
60,0.5,-0.28122845,2.1541578e-05,0
60,0.5,-0.26953125,1.3466648e-05,0
60,0.5,-0.27342129,1.6197904e-05,0
60,0.5,-0.2578125,5.4271263e-06,0
60,0.5,-0.25781792,5.4110992e-06,0
60,0.5,-0.26171875,8.087678e-06,0
60,0.5,-0.26561418,1.0813446e-05,0
60,0.5,-0.25390625,2.6866005e-06,0
60,0.5,-0.25780711,5.4037605e-06,0
60,0.5,-0.2500248,0,0
60,0.5,-0.5,0.00011089442,0
60,0.5,-0.24999999,-1.7173685e-08,0
60,0.5,-0.25,-1.7224616e-08,0
60,0.5,-0.12492178,-7.8219644e-05,0
60,0.5,-0.125,-7.8462086e-05,0
60,0.5,-0.062397845,-0.00010215666,0
60,0.5,-0.0625,-0.00010249388,0
60,0.5,-0.03114157,-0.00010842936,0
60,0.5,-0.03125,-0.00010880065,0
60,0.5,-0.015514987,-0.00011001334,0
60,0.5,-0.015625,-0.00011039709,0
60,0.5,-0.0077020912,-0.00011040865,0
60,0.5,-0.0078125,-0.0001107974,0
60,0.5,-0.00390625,-0.00011010103,0
60,0.5,-0.0079229008,-0.00011040124,0
60,0.5,-0.01171875,-0.00010983602,0
60,0.5,-0.023328148,-0.00010935308,0
60,0.5,-0.0234375,-0.00010973103,0
60,0.5,-0.015734999,-0.00010999867,0
60,0.5,-0.01953125,-0.00010930609,0
60,0.5,-0.023546832,-0.00010933126,0
60,0.5,-0.02734375,-0.00010851275,0
60,0.5,-0.046769198,-0.00010580228,0
60,0.5,-0.046875,-0.00010615787,0
60,0.5,-0.038955256,-0.00010724527,0
60,0.5,-0.0390625,-0.00010760906,0
60,0.5,-0.031358402,-0.00010840063,0
60,0.5,-0.03515625,-0.00010745911,0
60,0.5,-0.03916971,-0.00010720982,0
60,0.5,-0.04296875,-0.00010614668,0
60,0.5,-0.054583397,-0.00010410507,0
60,0.5,-0.0546875,-0.0001044518,0
60,0.5,-0.046980761,-0.00010576056,0
60,0.5,-0.05078125,-0.00010457865,0
60,0.5,-0.054791559,-0.00010405738,0
60,0.5,-0.05859375,-0.00010275805,0
60,0.5,-0.093658045,-9.1956688e-05,0
60,0.5,-0.09375,-9.2250157e-05,0
60,0.5,-0.078027472,-9.752655e-05,0
60,0.5,-0.078125,-9.7842938e-05,0
60,0.5,-0.070212536,-9.9961806e-05,0
60,0.5,-0.0703125,-0.0001002889,0
60,0.5,-0.062602103,-0.00010210358,0
60,0.5,-0.06640625,-0.00010069119,0
60,0.5,-0.070412405,-9.9903722e-05,0
60,0.5,-0.07421875,-9.8381097e-05,0
60,0.5,-0.085842647,-9.4855575e-05,0
60,0.5,-0.0859375,-9.5160802e-05,0
60,0.5,-0.078222461,-9.746405e-05,0
60,0.5,-0.08203125,-9.5833981e-05,0
60,0.5,-0.086032286,-9.4789335e-05,0
60,0.5,-0.08984375,-9.3057679e-05,0
60,0.5,-0.1092895,-8.5499851e-05,0
60,0.5,-0.109375,-8.5768552e-05,0
60,0.5,-0.10147367,-8.8834502e-05,0
60,0.5,-0.1015625,-8.9115805e-05,0
60,0.5,-0.093841888,-9.1887261e-05,0
60,0.5,-0.09765625,-9.0055277e-05,0
60,0.5,-0.10165127,-8.8762608e-05,0
60,0.5,-0.10546875,-8.6836124e-05,0
60,0.5,-0.11710554,-8.195897e-05,0
60,0.5,-0.1171875,-8.2214698e-05,0
60,0.5,-0.10946043,-8.542616e-05,0
60,0.5,-0.11328125,-8.3409483e-05,0
60,0.5,-0.11726938,-8.1884202e-05,0
60,0.5,-0.12109375,-7.9780119e-05,0
60,0.5,-0.18745765,-4.2355055e-05,0
60,0.5,-0.1875,-4.2481341e-05,0
60,0.5,-0.15618853,-6.147047e-05,0
60,0.5,-0.15625,-6.1656632e-05,0
60,0.5,-0.14055482,-7.0184433e-05,0
60,0.5,-0.140625,-7.0399285e-05,0
60,0.5,-0.1327382,-7.4291158e-05,0
60,0.5,-0.1328125,-7.4519943e-05,0
60,0.5,-0.12507814,-7.8144483e-05,0
60,0.5,-0.12890625,-7.5958822e-05,0
60,0.5,-0.13288672,-7.421639e-05,0
60,0.5,-0.13671875,-7.1955008e-05,0
60,0.5,-0.14837159,-6.5907225e-05,0
60,0.5,-0.1484375,-6.6107881e-05,0
60,0.5,-0.14069511,-7.011072e-05,0
60,0.5,-0.14453125,-6.7777946e-05,0
60,0.5,-0.14850333,-6.5835324e-05,0
60,0.5,-0.15234375,-6.343703e-05,0
60,0.5,-0.17182283,-5.2164905e-05,0
60,0.5,-0.171875,-5.2321517e-05,0
60,0.5,-0.16400561,-5.6886576e-05,0
60,0.5,-0.1640625,-5.7058041e-05,0
60,0.5,-0.15631141,-6.140105e-05,0
60,0.5,-0.16015625,-5.8943137e-05,0
60,0.5,-0.16411932,-5.6820289e-05,0
60,0.5,-0.16796875,-5.4307133e-05,0
60,0.5,-0.17964019,-4.7316389e-05,0
60,0.5,-0.1796875,-4.7457921e-05,0
60,0.5,-0.17192711,-5.2102412e-05,0
60,0.5,-0.17578125,-4.954149e-05,0
60,0.5,-0.17973475,-4.7258309e-05,0
60,0.5,-0.18359375,-4.4654043e-05,0
60,0.5,-0.21872839,-2.1604657e-05,0
60,0.5,-0.21875,-2.1668615e-05,0
60,0.5,-0.20309286,-3.2134474e-05,0
60,0.5,-0.203125,-3.2229855e-05,0
60,0.5,-0.1952752,-3.7290236e-05,0
60,0.5,-0.1953125,-3.7401154e-05,0
60,0.5,-0.1875423,-4.2301883e-05,0
60,0.5,-0.19140625,-3.9660266e-05,0
60,0.5,-0.19534974,-3.7242557e-05,0
60,0.5,-0.19921875,-3.4571152e-05,0
60,0.5,-0.2109106,-2.6901782e-05,0
60,0.5,-0.2109375,-2.6981505e-05,0
60,0.5,-0.2031571,-3.2092721e-05,0
60,0.5,-0.20703125,-2.9397583e-05,0
60,0.5,-0.21096437,-2.6866353e-05,0
60,0.5,-0.21484375,-2.4153571e-05,0
60,0.5,-0.23436414,-1.0863977e-05,0
60,0.5,-0.234375,-1.0896132e-05,0
60,0.5,-0.22654624,-1.6254031e-05,0
60,0.5,-0.2265625,-1.6302136e-05,0
60,0.5,-0.21877158,-2.1575876e-05,0
60,0.5,-0.22265625,-1.885157e-05,0
60,0.5,-0.22657873,-1.6232196e-05,0
60,0.5,-0.23046875,-1.3502519e-05,0
60,0.5,-0.24218205,-5.4470065e-06,0
60,0.5,-0.2421875,-5.4631378e-06,0
60,0.5,-0.23438585,-1.0849304e-05,0
60,0.5,-0.23828125,-8.1220032e-06,0
60,0.5,-0.24219294,-5.4396191e-06,0
60,0.5,-0.24609375,-2.7209251e-06,0
60,0.5,-0.25000003,-1.7150366e-08,0
61,0.5,0,-0.00010215146,0
61,0.5,-0.00010178887,-0.00010178887,0
61,0.5,0.00010178887,-0.00010178887,0
61,0.5,0.25000003,-1.7151283e-08,0
61,0.5,0.25,-1.7224616e-08,0
61,0.5,0.25002694,0,0
61,0.5,0.12507196,-7.1961498e-05,0
61,0.5,0.125,-7.2251562e-05,0
61,0.5,0.18753895,-3.8954651e-05,0
61,0.5,0.1875,-3.9118073e-05,0
61,0.5,0.21876986,-1.9870071e-05,0
61,0.5,0.21875,-1.9954443e-05,0
61,0.5,0.234385,-9.9924191e-06,0
61,0.5,0.234375,-1.003502e-05,0
61,0.5,0.24219251,-5.0111512e-06,0
61,0.5,0.2421875,-5.0325521e-06,0
61,0.5,0.24999999,-1.7172752e-08,0
61,0.5,0.24609375,-2.5071838e-06,0
61,0.5,0.24218248,-5.0174194e-06,0
61,0.5,0.23828125,-7.4808136e-06,0
61,0.5,0.22657745,-1.4948495e-05,0
61,0.5,0.2265625,-1.5012115e-05,0
61,0.5,0.234365,-1.0004862e-05,0
61,0.5,0.23046875,-1.2435482e-05,0
61,0.5,0.22654754,-1.4967013e-05,0
61,0.5,0.22265625,-1.7360293e-05,0
61,0.5,0.20315455,-2.9555245e-05,0
61,0.5,0.203125,-2.9680072e-05,0
61,0.5,0.21096224,-2.4741572e-05,0
61,0.5,0.2109375,-2.4846369e-05,0
61,0.5,0.21873011,-1.9894462e-05,0
61,0.5,0.21484375,-2.224275e-05,0
61,0.5,0.21091273,-2.4771627e-05,0
61,0.5,0.20703125,-2.7071963e-05,0
61,0.5,0.1953468,-3.4297078e-05,0
61,0.5,0.1953125,-3.4441458e-05,0
61,0.5,0.20309541,-2.959065e-05,0
61,0.5,0.19921875,-3.1835443e-05,0
61,0.5,0.19527817,-3.4337503e-05,0
61,0.5,0.19140625,-3.6522288e-05,0
61,0.5,0.15630655,-5.6543322e-05,0
61,0.5,0.15625,-5.6776425e-05,0
61,0.5,0.17192298,-4.7981237e-05,0
61,0.5,0.171875,-4.8180897e-05,0
61,0.5,0.17973103,-4.3520198e-05,0
61,0.5,0.1796875,-4.3702035e-05,0
61,0.5,0.187461,-3.8999726e-05,0
61,0.5,0.18359375,-4.1120064e-05,0
61,0.5,0.17964393,-4.3569442e-05,0
61,0.5,0.17578125,-4.5619359e-05,0
61,0.5,0.16411482,-5.2325395e-05,0
61,0.5,0.1640625,-5.2542124e-05,0
61,0.5,0.17182696,-4.8034221e-05,0
61,0.5,0.16796875,-5.0009316e-05,0
61,0.5,0.16401012,-5.2381587e-05,0
61,0.5,0.16015625,-5.4277476e-05,0
61,0.5,0.14068957,-6.4563166e-05,0
61,0.5,0.140625,-6.4826527e-05,0
61,0.5,0.14849813,-6.0627222e-05,0
61,0.5,0.1484375,-6.0875842e-05,0
61,0.5,0.15619339,-5.6602188e-05,0
61,0.5,0.15234375,-5.841603e-05,0
61,0.5,0.14837681,-6.0688206e-05,0
61,0.5,0.14453125,-6.2412568e-05,0
61,0.5,0.13288085,-6.8344845e-05,0
61,0.5,0.1328125,-6.862203e-05,0
61,0.5,0.14056037,-6.462563e-05,0
61,0.5,0.13671875,-6.6259228e-05,0
61,0.5,0.13274409,-6.8408284e-05,0
61,0.5,0.12890625,-6.9946778e-05,0
61,0.5,0.062594026,-9.4023781e-05,0
61,0.5,0.0625,-9.4381925e-05,0
61,0.5,0.093834616,-8.4616797e-05,0
61,0.5,0.09375,-8.4948959e-05,0
61,0.5,0.10945366,-7.8666802e-05,0
61,0.5,0.109375,-7.8979843e-05,0
61,0.5,0.11726291,-7.5405223e-05,0
61,0.5,0.1171875,-7.5707285e-05,0
